cluster index	AllFiles	sum(precursor intensity)	RTMean	RTStdErr	parent mass	ScanNumber	ProteosafeFilePath	Original_Path
1110	inputspectra/spec-00003.mzXML	41651.1	370.205	0	673.14	320	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1112	inputspectra/spec-00005.mzXML	42913.8	415.497	0	673.2	413	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1112	inputspectra/spec-00005.mzXML	47960.6	434.725	0	673.26	430	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1113	inputspectra/spec-00004.mzXML	86240.7	384.218	0	673.21	419	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1113	inputspectra/spec-00004.mzXML	75284.7	471.88	0	674.4	510	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1113	inputspectra/spec-00004.mzXML	76015.3	474.698	0	673.23	513	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1113	inputspectra/spec-00023.mzXML	63678.7	491.093	0	673.2	513	spec/spec-00023.mzXML	f.MSV000078547/spectrum/DLab/fi1026c_FT-it.mzXML
1113	inputspectra/spec-00023.mzXML	81518.1	500.497	0	673.2	523	spec/spec-00023.mzXML	f.MSV000078547/spectrum/DLab/fi1026c_FT-it.mzXML
1114	inputspectra/spec-00007.mzXML	431729	69.0214	0	674.386	94	spec/spec-00007.mzXML	f.MSV000078547/spectrum/DLab/121119_VM37_FT-IT.mzXML
1114	inputspectra/spec-00007.mzXML	379514	81.0958	0	674.385	110	spec/spec-00007.mzXML	f.MSV000078547/spectrum/DLab/121119_VM37_FT-IT.mzXML
1114	inputspectra/spec-00007.mzXML	349836	84.6861	0	673.36	115	spec/spec-00007.mzXML	f.MSV000078547/spectrum/DLab/121119_VM37_FT-IT.mzXML
1114	inputspectra/spec-00007.mzXML	321763	91.5591	0	673.37	124	spec/spec-00007.mzXML	f.MSV000078547/spectrum/DLab/121119_VM37_FT-IT.mzXML
1115	inputspectra/spec-00008.mzXML	314832	126.987	0	673.46	149	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1115	inputspectra/spec-00008.mzXML	319596	130.395	0	673.45	153	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1116	inputspectra/spec-00000.mzXML	18909.4	79.7286	0	674.463	77	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1116	inputspectra/spec-00000.mzXML	34191.8	87.3766	0	674.467	84	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1116	inputspectra/spec-00000.mzXML	32894	104.454	0	674.463	100	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1116	inputspectra/spec-00000.mzXML	30753.5	108.545	0	674.464	104	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1116	inputspectra/spec-00000.mzXML	37775.1	179.439	0	674.465	170	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1116	inputspectra/spec-00000.mzXML	37256.3	186.524	0	674.465	177	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1116	inputspectra/spec-00000.mzXML	42754.6	248.013	0	674.465	233	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1116	inputspectra/spec-00000.mzXML	36880.8	280.939	0	674.461	263	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1116	inputspectra/spec-00000.mzXML	31401.8	385.641	0	674.464	362	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1116	inputspectra/spec-00000.mzXML	55630.3	392.049	0	674.46	368	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1116	inputspectra/spec-00000.mzXML	42871.8	410.331	0	674.463	385	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1116	inputspectra/spec-00000.mzXML	27665.4	418.682	0	674.465	393	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1116	inputspectra/spec-00000.mzXML	58432.8	495.679	0	674.462	464	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1116	inputspectra/spec-00000.mzXML	32405.1	509.634	0	674.464	477	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1116	inputspectra/spec-00013.mzXML	1815.55	398.446	0	673.58	710	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
1116	inputspectra/spec-00013.mzXML	2508.88	407.381	0	673.95	724	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
1116	inputspectra/spec-00013.mzXML	1571.25	427.828	0	673.63	754	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
1119	inputspectra/spec-00003.mzXML	47762.9	289.126	0	674.45	244	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1119	inputspectra/spec-00008.mzXML	129199	566.408	0	2694.82	637	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1121	inputspectra/spec-00001.mzXML	159469	44.3485	0	675.682	47	spec/spec-00001.mzXML	f.MSV000078547/spectrum/DLab/112111_ES129_fr111109_jy_ft_ltq.mzXML
1121	inputspectra/spec-00001.mzXML	131567	59.4147	0	675.683	66	spec/spec-00001.mzXML	f.MSV000078547/spectrum/DLab/112111_ES129_fr111109_jy_ft_ltq.mzXML
1121	inputspectra/spec-00001.mzXML	144213	62.8705	0	675.682	69	spec/spec-00001.mzXML	f.MSV000078547/spectrum/DLab/112111_ES129_fr111109_jy_ft_ltq.mzXML
1121	inputspectra/spec-00001.mzXML	81852.4	105.724	0	675.679	115	spec/spec-00001.mzXML	f.MSV000078547/spectrum/DLab/112111_ES129_fr111109_jy_ft_ltq.mzXML
1121	inputspectra/spec-00001.mzXML	59148.6	114.263	0	675.68	124	spec/spec-00001.mzXML	f.MSV000078547/spectrum/DLab/112111_ES129_fr111109_jy_ft_ltq.mzXML
1121	inputspectra/spec-00013.mzXML	8049.77	119.806	0	675.41	248	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
1121	inputspectra/spec-00013.mzXML	5966.12	125.598	0	675.29	258	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
1121	inputspectra/spec-00013.mzXML	6021.82	138.473	0	675.39	282	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
1121	inputspectra/spec-00013.mzXML	2926.28	436.138	0	676.54	767	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
1121	inputspectra/spec-00013.mzXML	2836.73	443.618	0	676.49	777	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
1121	inputspectra/spec-00013.mzXML	6212.09	472.724	0	676.52	819	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
1121	inputspectra/spec-00015.mzXML	6800.65	469.302	0	675.8	690	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
1121	inputspectra/spec-00015.mzXML	2290.89	519.334	0	675.7	743	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
1121	inputspectra/spec-00015.mzXML	2240	528.955	0	675.45	758	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
1122	inputspectra/spec-00007.mzXML	164139	228.709	0	675.39	265	spec/spec-00007.mzXML	f.MSV000078547/spectrum/DLab/121119_VM37_FT-IT.mzXML
1122	inputspectra/spec-00007.mzXML	124097	298.937	0	675.4	333	spec/spec-00007.mzXML	f.MSV000078547/spectrum/DLab/121119_VM37_FT-IT.mzXML
1123	inputspectra/spec-00008.mzXML	439335	116.889	0	675.45	137	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1123	inputspectra/spec-00008.mzXML	369693	151.497	0	2698.86	178	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1128	inputspectra/spec-00008.mzXML	325653	185.726	0	677.46	218	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1128	inputspectra/spec-00008.mzXML	375542	206.559	0	2706.74	242	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1129	inputspectra/spec-00002.mzXML	3355.82	250.99	0	679.51	238	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
1129	inputspectra/spec-00002.mzXML	4927.21	259.229	0	677.72	245	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
1129	inputspectra/spec-00002.mzXML	4263.43	584.63	0	677.58	545	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
1129	inputspectra/spec-00002.mzXML	4035.19	597.287	0	679.48	557	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
1129	inputspectra/spec-00005.mzXML	42741.8	370.545	0	679.34	378	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1129	inputspectra/spec-00005.mzXML	48449.7	433.632	0	679.34	429	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1129	inputspectra/spec-00007.mzXML	210750	206.352	0	678.32	242	spec/spec-00007.mzXML	f.MSV000078547/spectrum/DLab/121119_VM37_FT-IT.mzXML
1129	inputspectra/spec-00007.mzXML	203888	237.795	0	678.32	274	spec/spec-00007.mzXML	f.MSV000078547/spectrum/DLab/121119_VM37_FT-IT.mzXML
1129	inputspectra/spec-00007.mzXML	131192	314.682	0	679.341	350	spec/spec-00007.mzXML	f.MSV000078547/spectrum/DLab/121119_VM37_FT-IT.mzXML
1129	inputspectra/spec-00007.mzXML	106152	353.412	0	679.33	384	spec/spec-00007.mzXML	f.MSV000078547/spectrum/DLab/121119_VM37_FT-IT.mzXML
1129	inputspectra/spec-00019.mzXML	23368.5	438.285	0	678.33	410	spec/spec-00019.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_PY79_dd.mzXML
1130	inputspectra/spec-00001.mzXML	22817	502.433	0	677.69	469	spec/spec-00001.mzXML	f.MSV000078547/spectrum/DLab/112111_ES129_fr111109_jy_ft_ltq.mzXML
1130	inputspectra/spec-00001.mzXML	31206.3	512.796	0	677.69	476	spec/spec-00001.mzXML	f.MSV000078547/spectrum/DLab/112111_ES129_fr111109_jy_ft_ltq.mzXML
1130	inputspectra/spec-00001.mzXML	33675.9	524.711	0	677.69	487	spec/spec-00001.mzXML	f.MSV000078547/spectrum/DLab/112111_ES129_fr111109_jy_ft_ltq.mzXML
1133	inputspectra/spec-00008.mzXML	398199	117.652	0	678.47	138	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1133	inputspectra/spec-00008.mzXML	338190	143.906	0	678.47	169	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1134	inputspectra/spec-00016.mzXML	115207	236.636	0	678.513	147	spec/spec-00016.mzXML	f.MSV000078547/spectrum/DLab/121207_aby_D_DD_MS2.mzXML
1134	inputspectra/spec-00016.mzXML	132435	250.142	0	678.511	153	spec/spec-00016.mzXML	f.MSV000078547/spectrum/DLab/121207_aby_D_DD_MS2.mzXML
1135	inputspectra/spec-00021.mzXML	136689	206.382	0	678.544	120	spec/spec-00021.mzXML	f.MSV000078547/spectrum/DLab/121207_aby_H_DD_MS2.mzXML
1135	inputspectra/spec-00021.mzXML	222635	208.059	0	678.545	122	spec/spec-00021.mzXML	f.MSV000078547/spectrum/DLab/121207_aby_H_DD_MS2.mzXML
1137	inputspectra/spec-00015.mzXML	5053.82	145.5	0	680.03	263	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
1137	inputspectra/spec-00015.mzXML	4992.02	152.022	0	680.09	274	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
1137	inputspectra/spec-00015.mzXML	5287.8	158.069	0	679.96	284	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
1137	inputspectra/spec-00015.mzXML	3161.03	766.899	0	680.03	1141	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
1137	inputspectra/spec-00015.mzXML	3232.45	775.974	0	680.29	1155	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
1137	inputspectra/spec-00015.mzXML	3554.84	784.373	0	680.34	1167	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
1138	inputspectra/spec-00007.mzXML	123054	379.556	0	680.34	407	spec/spec-00007.mzXML	f.MSV000078547/spectrum/DLab/121119_VM37_FT-IT.mzXML
1138	inputspectra/spec-00007.mzXML	142575	432.092	0	680.34	452	spec/spec-00007.mzXML	f.MSV000078547/spectrum/DLab/121119_VM37_FT-IT.mzXML
1139	inputspectra/spec-00000.mzXML	86538.1	56.8534	0	680.417	55	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1139	inputspectra/spec-00000.mzXML	138872	58.5773	0	680.415	57	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1139	inputspectra/spec-00000.mzXML	195076	103.267	0	680.414	99	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1139	inputspectra/spec-00000.mzXML	195935	112.757	0	680.416	108	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1139	inputspectra/spec-00000.mzXML	191605	362.447	0	680.416	340	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1139	inputspectra/spec-00000.mzXML	95492.7	366.612	0	680.415	344	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1139	inputspectra/spec-00000.mzXML	99944.6	425.34	0	680.415	399	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1139	inputspectra/spec-00000.mzXML	127434	428.311	0	680.415	402	spec/spec-00000.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_ES129_ft_it_take2.mzXML
1140	inputspectra/spec-00008.mzXML	270084	157.54	0	680.45	185	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1140	inputspectra/spec-00008.mzXML	315360	224.624	0	2718.82	263	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1142	inputspectra/spec-00005.mzXML	29408.3	591.133	0	682.1	549	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1142	inputspectra/spec-00019.mzXML	50241.8	347.364	0	682.01	333	spec/spec-00019.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_PY79_dd.mzXML
1143	inputspectra/spec-00020.mzXML	5501.56	284.935	0	682.14	224	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
1143	inputspectra/spec-00020.mzXML	1367.2	601.068	0	682.06	416	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
1146	inputspectra/spec-00007.mzXML	115971	472.413	0	682.35	492	spec/spec-00007.mzXML	f.MSV000078547/spectrum/DLab/121119_VM37_FT-IT.mzXML
1146	inputspectra/spec-00007.mzXML	83046.5	507.181	0	682.35	525	spec/spec-00007.mzXML	f.MSV000078547/spectrum/DLab/121119_VM37_FT-IT.mzXML
1147	inputspectra/spec-00004.mzXML	144560	51.6665	0	1363.79	52	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1147	inputspectra/spec-00004.mzXML	114685	56.1385	0	1363.77	57	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1148	inputspectra/spec-00003.mzXML	95837.8	552.719	0	683.44	450	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1148	inputspectra/spec-00008.mzXML	408338	173.9	0	682.44	204	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1148	inputspectra/spec-00008.mzXML	408819	176.555	0	682.44	207	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1150	inputspectra/spec-00001.mzXML	26969.1	248.907	0	683.388	261	spec/spec-00001.mzXML	f.MSV000078547/spectrum/DLab/112111_ES129_fr111109_jy_ft_ltq.mzXML
1150	inputspectra/spec-00001.mzXML	37358.1	272.282	0	683.387	281	spec/spec-00001.mzXML	f.MSV000078547/spectrum/DLab/112111_ES129_fr111109_jy_ft_ltq.mzXML
1150	inputspectra/spec-00001.mzXML	27869.9	281.907	0	683.388	289	spec/spec-00001.mzXML	f.MSV000078547/spectrum/DLab/112111_ES129_fr111109_jy_ft_ltq.mzXML
1151	inputspectra/spec-00004.mzXML	86885.1	240.73	0	683.39	264	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1151	inputspectra/spec-00004.mzXML	72672.2	339.879	0	683.85	372	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1153	inputspectra/spec-00008.mzXML	405655	99.953	0	684.46	117	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1153	inputspectra/spec-00008.mzXML	195084	303.694	0	2733.82	354	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1153	inputspectra/spec-00008.mzXML	195721	308.045	0	684.23	359	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1154	inputspectra/spec-00013.mzXML	1859.03	509.047	0	685.28	873	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
1154	inputspectra/spec-00013.mzXML	1789.91	564.594	0	685.18	957	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
1154	inputspectra/spec-00013.mzXML	1888.78	569.865	0	685.1	964	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
1154	inputspectra/spec-00015.mzXML	5268.26	318.895	0	685.37	490	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
1154	inputspectra/spec-00015.mzXML	6142.79	322.75	0	685.35	495	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
1154	inputspectra/spec-00015.mzXML	5806.39	332.653	0	685.35	510	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
1154	inputspectra/spec-00015.mzXML	5924.71	684.944	0	684.31	1008	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
1154	inputspectra/spec-00015.mzXML	5077.88	702.541	0	684.34	1034	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
1154	inputspectra/spec-00015.mzXML	5378.21	807.585	0	684.31	1203	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
1154	inputspectra/spec-00017.mzXML	94492.9	185.765	0	684.215	134	spec/spec-00017.mzXML	f.MSV000078547/spectrum/DLab/121207_proximicin_B_DD_MS2.mzXML
1155	inputspectra/spec-00005.mzXML	107086	101.306	0	684.27	142	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1155	inputspectra/spec-00005.mzXML	105380	106.286	0	684.27	148	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1155	inputspectra/spec-00019.mzXML	192749	28.5595	0	684.27	44	spec/spec-00019.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_PY79_dd.mzXML
1155	inputspectra/spec-00019.mzXML	192426	32.7309	0	684.273	50	spec/spec-00019.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_PY79_dd.mzXML
1156	inputspectra/spec-00019.mzXML	45234.7	312.924	0	685.29	300	spec/spec-00019.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_PY79_dd.mzXML
1156	inputspectra/spec-00019.mzXML	38213	317.892	0	685.28	305	spec/spec-00019.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_PY79_dd.mzXML
1158	inputspectra/spec-00003.mzXML	56548.9	239.211	0	685.46	199	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1158	inputspectra/spec-00003.mzXML	74793.3	252.539	0	685.46	212	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1158	inputspectra/spec-00005.mzXML	51296.4	347.807	0	685.46	355	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1158	inputspectra/spec-00005.mzXML	44745.6	399.99	0	685.46	400	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
1159	inputspectra/spec-00023.mzXML	86516.8	200.382	0	1370.71	208	spec/spec-00023.mzXML	f.MSV000078547/spectrum/DLab/fi1026c_FT-it.mzXML
1159	inputspectra/spec-00023.mzXML	78519.9	242.534	0	1370.73	254	spec/spec-00023.mzXML	f.MSV000078547/spectrum/DLab/fi1026c_FT-it.mzXML
1163	inputspectra/spec-00008.mzXML	254633	148.842	0	686.44	175	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1163	inputspectra/spec-00008.mzXML	352197	247.25	0	686.45	289	spec/spec-00008.mzXML	f.MSV000078547/spectrum/DLab/fi1026e_FT-it.mzXML
1165	inputspectra/spec-00003.mzXML	88035.1	561.934	0	686.82	462	spec/spec-00003.mzXML	f.MSV000078547/spectrum/DLab/fi1026F_FT-IT.mzXML
1165	inputspectra/spec-00004.mzXML	71591.5	272.921	0	686.89	300	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1165	inputspectra/spec-00004.mzXML	75206.2	434.932	0	686.91	472	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1165	inputspectra/spec-00004.mzXML	66496.7	448.014	0	686.89	485	spec/spec-00004.mzXML	f.MSV000078547/spectrum/DLab/fi1026d_FT-it.mzXML
1170	inputspectra/spec-00001.mzXML	10679.1	263.383	0	689.21	273	spec/spec-00001.mzXML	f.MSV000078547/spectrum/DLab/112111_ES129_fr111109_jy_ft_ltq.mzXML
1170	inputspectra/spec-00001.mzXML	9014.47	334.409	0	689.22	334	spec/spec-00001.mzXML	f.MSV000078547/spectrum/DLab/112111_ES129_fr111109_jy_ft_ltq.mzXML
1170	inputspectra/spec-00001.mzXML	9655.43	363.412	0	689.22	358	spec/spec-00001.mzXML	f.MSV000078547/spectrum/DLab/112111_ES129_fr111109_jy_ft_ltq.mzXML
1170	inputspectra/spec-00013.mzXML	8625.17	107.238	0	689.36	223	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
1170	inputspectra/spec-00013.mzXML	8753.33	128.239	0	689.4	263	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
1170	inputspectra/spec-00013.mzXML	9385.32	133.52	0	689.4	273	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
1170	inputspectra/spec-00013.mzXML	7082.39	409.97	0	690.41	727	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
1170	inputspectra/spec-00013.mzXML	6894.38	416.369	0	690.41	738	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
1170	inputspectra/spec-00015.mzXML	6762.92	137.354	0	689.32	249	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
1170	inputspectra/spec-00015.mzXML	5937.71	167.289	0	689.39	298	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
1170	inputspectra/spec-00015.mzXML	6797.07	182.284	0	689.52	321	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
1170	inputspectra/spec-00015.mzXML	9472.22	444.384	0	690.73	666	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
1170	inputspectra/spec-00015.mzXML	6992.83	546.333	0	690.7	783	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
